Symbol;Name;Market Capital;CEO;Employees;Headquarters;Founded;Industry;Source;Source Link
NCNA;NuCana plc American Depositary Share;324136.00;;;Lochside House, 3 Lochside Way Edinburgh EH12 9DT United Kingdom;;;CNBC;https://www.cnbc.com/quotes/NCNA
NCNO;nCino Inc. Common Stock;3057975319.00;;;6770 Parker Farm Drive Wilmington, NC 28405 United States;;;CNBC;https://www.cnbc.com/quotes/NCNO
NCPL;Netcapital Inc. Common Stock;4164887.00;Martin Kay;;1 Lincoln Street Boston, MA 02111 United States;;;CNBC;https://www.cnbc.com/quotes/NCPL
NCPLW;Netcapital Inc. Warrants;49540.00;Martin Kay;;1 Lincoln Street Boston, MA 02111 United States;;;CNBC;https://www.cnbc.com/quotes/NCPLW
NCRA;Nocera Inc. Common Stock;13792837.00;Jin Ching-an;;13-27 133rd Place College Point, NY 11356 United States;;;CNBC;https://www.cnbc.com/quotes/NCRA
NCSM;NCS Multistage Holdings Inc. Common Stock;78639277.00;;;19350 State Highway 249, Suite 600 Houston, TX 77070 United States;;;CNBC;https://www.cnbc.com/quotes/NCSM
NCT;Intercont (Cayman) Limited Ordinary shares;119325004.00;Muchun Zhu;;151 Gloucester Road Wanchai Room 8501 11/F Capital Centre 999077 Hong Kong;;;CNBC;https://www.cnbc.com/quotes/NCT
NCTY;The9 Limited American Depository Shares;159889283.00;Jun Zhu;;17 Floor No. 130 Wu Song Road, Hong Kou District Shanghai, SHA 200080 China;;;CNBC;https://www.cnbc.com/quotes/NCTY
NCV;Virtus Convertible & Income Fund Common Shares of Beneficial Interest;1199257261.00;;;101 Munson Street Greenfield, MA 01301 United States;;;CNBC;https://www.cnbc.com/quotes/NCV
NCV^A;Virtus Convertible & Income Fund 5.625% Series A Cumulative Preferred Shares;;;N/A;101 Munson Street Greenfield, MA 01301 United States;;Closed-End Funds;CNBC,Market Watch;https://www.cnbc.com/quotes/NCV,https://www.marketwatch.com/investing/stock/NCV/company-profile?mod=mw_quote_tab
NCZ;Virtus Convertible & Income Fund II Common Shares of Beneficial Interest;914150145.00;George Robert Aylward Jr.;N/A;101 Munson Street Greenfield, MA 01301 United States;;Closed-End Funds;CNBC,Market Watch;https://www.cnbc.com/quotes/NCZ,https://www.marketwatch.com/investing/stock/NCZ/company-profile?mod=mw_quote_tab
NCZ^A;Virtus Convertible & Income Fund II 5.50% Series A Cumulative Preferred Shares;;George Robert Aylward Jr.;N/A;101 Munson Street Greenfield, MA 01301 United States;;Closed-End Funds;CNBC,Market Watch;https://www.cnbc.com/quotes/NCZ,https://www.marketwatch.com/investing/stock/NCZ/company-profile?mod=mw_quote_tab
NDAQ;Nasdaq Inc. Common Stock;46951666084.00;Adena Friedman;9,162;151 W. 42Nd Street New York, NY 10036 United States;;Securities;CNBC,Market Watch;https://www.cnbc.com/quotes/NDAQ,https://www.marketwatch.com/investing/stock/NDAQ/company-profile?mod=mw_quote_tab
NDLS;Noodles & Company Class A Common Stock;34136125.00;Andrew H. Madsen;7,3;520 ZANG ST., SUITE D Broomfield, CO 80021 United States;;Restaurants;CNBC,Market Watch;https://www.cnbc.com/quotes/NDLS,https://www.marketwatch.com/investing/stock/NDLS/company-profile?mod=mw_quote_tab
NDMO;Nuveen Dynamic Municipal Opportunities Fund Common Shares of Beneficial Interest;589895121.00;;;;;;;
NDRA;ENDRA Life Sciences Inc. Common Stock;2296331.00;Alexander Tokman;21;3600 Green Ct Ste 350 Ann Arbor, MI 48105-2440 United States;;Medical Equipment/Supplies;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/NDRA/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/NDRA
NDSN;Nordson Corporation Common Stock;11005591894.00;;8;28601 Clemens Road Westlake, OH 44145-4551 United States;;Industrial Products;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/NDSN/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/NDSN
NE;Noble Corporation plc A Ordinary Shares;3729823922.00;Robert Wentworth Eifler;6,4;2101 City West Boulevard, Suite 600 Houston, TX 77042 United States;;N/A;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/NE/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/NE
NEA;Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01;0.00;;N/A;None Chicago, IL 60606 United States;;Closed-End Funds;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/NEA/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/NEA
NECB;NorthEast Community Bancorp Inc. Common Stock;320995077.00;Kenneth Martinek;136;325 Hamilton Ave White Plains, NY 10601 United States;;Banking;CNBC,Market Watch;https://www.cnbc.com/quotes/NECB,https://www.marketwatch.com/investing/stock/NECB/company-profile?mod=mw_quote_tab
NEE;NextEra Energy Inc. Common Stock;139492843810.00;John Ketchum;16,8;700 Universe Blvd Juno Beach, FL 33408 United States;;Electric Utilities;CNBC,Market Watch;https://www.cnbc.com/quotes/NEE,https://www.marketwatch.com/investing/stock/NEE/company-profile?mod=mw_quote_tab
NEE^N;NextEra Energy Inc. Series N Junior Subordinated Debentures due March 1 2079;;John Ketchum;16,8;700 Universe Blvd Juno Beach, FL 33408 United States;;Electric Utilities;CNBC,Market Watch;https://www.cnbc.com/quotes/NEE,https://www.marketwatch.com/investing/stock/NEE/company-profile?mod=mw_quote_tab
NEE^R;NextEra Energy Inc. 6.926% Corporate Units;;John Ketchum;16,8;700 Universe Blvd Juno Beach, FL 33408 United States;;Electric Utilities;CNBC,Market Watch;https://www.cnbc.com/quotes/NEE,https://www.marketwatch.com/investing/stock/NEE/company-profile?mod=mw_quote_tab
NEE^S;NextEra Energy Inc. 7.299% Corporate Units;;John Ketchum;16,8;700 Universe Blvd Juno Beach, FL 33408 United States;;Electric Utilities;CNBC,Market Watch;https://www.cnbc.com/quotes/NEE,https://www.marketwatch.com/investing/stock/NEE/company-profile?mod=mw_quote_tab
NEE^T;NextEra Energy Inc. 7.234% Corporate Units;;John Ketchum;16,8;700 Universe Blvd Juno Beach, FL 33408 United States;;Electric Utilities;CNBC,Market Watch;https://www.cnbc.com/quotes/NEE,https://www.marketwatch.com/investing/stock/NEE/company-profile?mod=mw_quote_tab
NEE^U;NextEra Energy Inc. Series U Junior Subordinated Debentures due June 1 2085;;John Ketchum;16,8;700 Universe Blvd Juno Beach, FL 33408 United States;;Electric Utilities;CNBC,Market Watch;https://www.cnbc.com/quotes/NEE,https://www.marketwatch.com/investing/stock/NEE/company-profile?mod=mw_quote_tab
NEGG;Newegg Commerce Inc. Common Shares;108259251.00;;762;17560 Rowland Street City Of Industry, CA 91748 United States;;Mixed Retailing;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/NEGG/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/NEGG
NEHC;New Era Helium Inc Common Stock;8736537.00;E. Wil Gray II;7;4501 Santa Rosa Dr. Midland, TX 79707 United States;;Chemicals;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/NEHC/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/NEHC
NEHCW;New Era Helium Inc Warrants;817784.00;E. Wil Gray II;7;4501 Santa Rosa Dr. Midland, TX 79707 United States;;Chemicals;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/NEHCW/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/NEHCW
NEM;Newmont Corporation;59712285509.00;;42,6;6900 E Layton Avenue, Suite 700 Denver, CO 80237 United States;;Gold;CNBC,Market Watch;https://www.cnbc.com/quotes/NEM,https://www.marketwatch.com/investing/stock/NEM/company-profile?mod=mw_quote_tab
NEN;New England Realty Associates Limited Partnership Class A Depositary Receipts Evidencing Units of Limited Partnership;214452985.00;;N/A;39 Brighton Ave Allston, MA 02134 United States;;Real Estate Developers;CNBC,Market Watch;https://www.cnbc.com/quotes/NEN,https://www.marketwatch.com/investing/stock/NEN/company-profile?mod=mw_quote_tab
NEO;NeoGenomics Inc. Common Stock;953626267.00;;;9490 Neogenomics Way Fort Myers, FL 33912 United States;;;CNBC;https://www.cnbc.com/quotes/NEO
NEOG;Neogen Corporation Common Stock;1315251898.00;;;620 Lesher Pl Lansing, MI 48912-1509 United States;;;CNBC;https://www.cnbc.com/quotes/NEOG
NEON;Neonode Inc. Common Stock;163633490.00;;;Karlavagen 100 Stockholm 115 26 Sweden;;;CNBC;https://www.cnbc.com/quotes/NEON
NEOV;NeoVolta Inc. Common Stock;119095807.00;;;12195 Dearborn Place Poway, CA 92064 United States;;;CNBC;https://www.cnbc.com/quotes/NEOV
NEOVW;NeoVolta Inc. Warrant;32418629.00;;;12195 Dearborn Place Poway, CA 92064 United States;;;CNBC;https://www.cnbc.com/quotes/NEOVW
NEPH;Nephros Inc. Common Stock;30953022.00;Robert Banks;;380 Lackawanna Pl South Orange, NJ 07079-1704 United States;;;CNBC;https://www.cnbc.com/quotes/NEPH
NERV;Minerva Neurosciences Inc Common Stock;10210373.00;Remy Luthringer Ph.D.;;1601 TRAPELO ROAD, SUITE 284 Waltham, MA 02451 United States;;;CNBC;https://www.cnbc.com/quotes/NERV
NESR;National Energy Services Reunited Corp Ordinary Shares;561868258.00;Sherif Foda;;777 Post Oak Blvd Fl 7 Houston, TX 77056-3204 United States;;;CNBC;https://www.cnbc.com/quotes/NESR
NESRW;National Energy Services Reunited Corp Warrants;52441037.00;Sherif Foda;;777 Post Oak Blvd Fl 7 Houston, TX 77056-3204 United States;;;CNBC;https://www.cnbc.com/quotes/NESRW
NET;Cloudflare Inc. Class A Common Stock;54778304613.00;;;101 Townsend St San Francisco, CA 94107-1934 United States;;;CNBC;https://www.cnbc.com/quotes/NET
NETD;Nabors Energy Transition Corp. II Class A Ordinary Shares;0.00;Anthony Petrello J.D.;;515 W. Greens Road, Suite 1200 Houston, TX 77067 United States;;;CNBC;https://www.cnbc.com/quotes/NETD
NETDU;Nabors Energy Transition Corp. II Unit;0.00;Anthony Petrello J.D.;;515 W. Greens Road, Suite 1200 Houston, TX 77067 United States;;;CNBC;https://www.cnbc.com/quotes/NETDU
NETDW;Nabors Energy Transition Corp. II Warrant;0.00;Anthony Petrello J.D.;;515 W. Greens Road, Suite 1200 Houston, TX 77067 United States;;;CNBC;https://www.cnbc.com/quotes/NETDW
NEU;NewMarket Corp Common Stock;6042140678.00;Thomas Gottwald;;330 S Fourth St PO Box 2189 Richmond, VA 23218-2189 United States;;;CNBC;https://www.cnbc.com/quotes/NEU
NEUE;NeueHealth Inc. Common Stock;60262367.00;;;9250 Nw 36Th Street, Suite 420 Doral, FL 33178 United States;;;CNBC;https://www.cnbc.com/quotes/NEUE
NEUP;Neuphoria Therapeutics Inc. Common Stock;12746142.00;;;100 Summit Dr Burlington, MA 01803 United States;;;CNBC;https://www.cnbc.com/quotes/NEUP
NEWP;New Pacific Metals Corp. Common Shares;235298595.00;;;Suite 1750 - 1066 West Hastings Street Vancouver, BC V6E 3X1 Canada;;;CNBC;https://www.cnbc.com/quotes/NEWP
NEWT;NewtekOne Inc. Common Stock;283440211.00;Barry Sloane;;4800 T Rex Avenue, Suite 120 Boca Raton, FL 33431 United States;;;CNBC;https://www.cnbc.com/quotes/NEWT
NEWTG;NewtekOne Inc. 8.50% Fixed Rate Senior Notes due 2029;646696763.00;Barry Sloane;;4800 T Rex Avenue, Suite 120 Boca Raton, FL 33431 United States;;;CNBC;https://www.cnbc.com/quotes/NEWTG
NEWTH;NewtekOne Inc. 8.625% Fixed Rate Senior Notes due 2029;0.00;Barry Sloane;;4800 T Rex Avenue, Suite 120 Boca Raton, FL 33431 United States;;;CNBC;https://www.cnbc.com/quotes/NEWTH
NEWTI;NewtekOne Inc. 8.00% Fixed Rate Senior Notes due 2028;655389632.00;Barry Sloane;;4800 T Rex Avenue, Suite 120 Boca Raton, FL 33431 United States;;;CNBC;https://www.cnbc.com/quotes/NEWTI
NEWTZ;NewtekOne Inc. 5.50% Notes Due 2026;640288953.00;Barry Sloane;;4800 T Rex Avenue, Suite 120 Boca Raton, FL 33431 United States;;;CNBC;https://www.cnbc.com/quotes/NEWTZ
NEXA;Nexa Resources S.A. Common Shares;664841827.00;;;37A Avenue J-F Kennedy Luxembourg 1855 Luxembourg;;;CNBC;https://www.cnbc.com/quotes/NEXA
NEXN;Nexxen International Ltd. Ordinary Shares;696275555.00;;;82 Yigal Alon Street, 13Th Floor Tel Aviv-yafo 6789124 Israel;;;CNBC;https://www.cnbc.com/quotes/NEXN
NEXT;NextDecade Corporation Common Stock;1964382402.00;Matthew Schatzman;;1000 Louisiana Street, Suite 3900 Houston, TX 77002 United States;;;CNBC;https://www.cnbc.com/quotes/NEXT
NFBK;Northfield Bancorp Inc. Common Stock (Delaware);486789914.00;Steven Klein CPA;;SUITE 810, 581 MAIN STREET Woodbridge, NJ 07095 United States;;;CNBC;https://www.cnbc.com/quotes/NFBK
NFE;New Fortress Energy Inc. Class A Common Stock;761085635.00;Wesley Edens;;111 W 19th St New York, NY 10011-4115 United States;;;CNBC;https://www.cnbc.com/quotes/NFE
NFG;National Fuel Gas Company Common Stock;7446809862.00;;;6363 Main St Williamsville, NY 14221-5887 United States;;;CNBC;https://www.cnbc.com/quotes/NFG
NFGC;New Found Gold Corp Common Shares;272826872.00;;;555 Burrard Street P.O. Box 272 Vancouver, BC V7X 1M8 Canada;;;CNBC;https://www.cnbc.com/quotes/NFGC
NFJ;Virtus Dividend Interest & Premium Strategy Fund Common Shares of Beneficial Interest;0.00;;;101 Munson Street Greenfield, MA 01301 United States;;;CNBC;https://www.cnbc.com/quotes/NFJ
NFLX;Netflix Inc. Common Stock;504600620302.00;;;121 Albright Way Los Gatos, CA 95032 United States;;;CNBC;https://www.cnbc.com/quotes/NFLX
NG;Novagold Resources Inc.;1197750529.00;;;201 South Main, Suite 400 Salt Lake City, UT 84111 United States;;;CNBC;https://www.cnbc.com/quotes/NG
NGD;New Gold Inc.;3403020000.00;;;181 Bay Street, Suite 3320 Toronto, ON M5J 2T3 Canada;;;CNBC;https://www.cnbc.com/quotes/NGD
NGG;National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares;73313071088.00;;;1-3 Strand London WC2N 5EH United Kingdom;;;CNBC;https://www.cnbc.com/quotes/NGG
NGL;NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests;434322000.00;;;;;;;
NGL^B;NGL ENERGY PARTNERS LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partnership interests;;;;;;;;
NGL^C;NGL ENERGY PARTNERS LP 9.625% Class C Fixed-to-Floating Rate Cumulative  Redeemable Perpetual Preferred Units representing  limited partner interests;;;;;;;;
NGNE;Neurogene Inc. Common Stock ;246448500.00;Rachel Mcminn Ph.D.;;535 W 24Th Street, 5Th Floor New York, NY 10011 United States;;;CNBC;https://www.cnbc.com/quotes/NGNE
NGS;Natural Gas Services Group Inc. Common Stock;302848384.00;;;404 Veterans Airpark Lane, Suite 300 Midland, TX 79705 United States;;;CNBC;https://www.cnbc.com/quotes/NGS
NGVC;Natural Grocers by Vitamin Cottage Inc. Common Stock;1145682970.00;;;12612 W Alameda Pkwy Lakewood, CO 80228 United States;;;CNBC;https://www.cnbc.com/quotes/NGVC
NGVT;Ingevity Corporation Common Stock ;1491049025.00;;;4920 O'HEAR AVENUE, SUITE 400 North Charleston, SC 29405 United States;;;CNBC;https://www.cnbc.com/quotes/NGVT
NHC;National HealthCare Corporation Common Stock;1583146304.00;;;100 E. Vine St Murfreesboro, TN 37130 United States;;;CNBC;https://www.cnbc.com/quotes/NHC
NHI;National Health Investors Inc. Common Stock;3383890337.00;;;222 Robert Rose Dr Murfreesboro, TN 37129 United States;;;CNBC;https://www.cnbc.com/quotes/NHI
NHIC;NewHold Investment Corp III Class A Ordinary Shares;0.00;;;52 Vanderbilt Avenue, Suite 2005 New York, NY 10017 United States;;;CNBC;https://www.cnbc.com/quotes/NHIC
NHICU;NewHold Investment Corp III Units;0.00;;;52 Vanderbilt Avenue, Suite 2005 New York, NY 10017 United States;;;CNBC;https://www.cnbc.com/quotes/NHICU
NHPAP;National Healthcare Properties Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock;390490858.00;;;;;;;
NHPBP;National Healthcare Properties Inc. 7.125% Series B Cumulative Redeemable Perpetual Preferred Stock;381153033.00;;;;;;;
NHS;Neuberger Berman High Yield Strategies Fund;0.00;;;605 Third Avenue, 2Nd Floor New York, NY 10158 United States;;;CNBC;https://www.cnbc.com/quotes/NHS
NHTC;Natural Health Trends Corp. Common Stock;53386129.00;;;Units 1205-07, 12F, Mira Place Tower A, 132 Nathan Road, Tsimshatsui, Kowloon Kowloon Hong Kong;;;CNBC;https://www.cnbc.com/quotes/NHTC
NI;NiSource Inc Common Stock;18366827704.00;;;801 E 86th Ave Merrillville, IN 46410-6271 United States;;;CNBC;https://www.cnbc.com/quotes/NI
NIC;Nicolet Bankshares Inc. Common Stock;1841621841.00;Michael Daniels;;111 N Washington St Green Bay, WI 54301-4255 United States;;;CNBC;https://www.cnbc.com/quotes/NIC
NICE;NICE Ltd American Depositary Shares;10116179889.00;;;13 Zarhin Street, Nice 1, 2, 3, P.O. Box 690 Ra'anana 4310602 Israel;;;CNBC;https://www.cnbc.com/quotes/NICE
NIE;Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest;637029105.00;;;101 Munson Street Greenfield, MA 01301 United States;;;CNBC;https://www.cnbc.com/quotes/NIE
NIM;Nuveen Select Maturities Municipal Fund Common Stock;0.00;;;155 Federal St Ste 700 Boston, MA 02110-1727 United States;;;CNBC;https://www.cnbc.com/quotes/NIM
NINE;Nine Energy Service Inc. Common Stock;22055173.00;;;2001 Kirby Dr Ste 200 Houston, TX 77019-6083 United States;;;CNBC;https://www.cnbc.com/quotes/NINE
NIO;NIO Inc. American depositary shares each  representing one Class A ordinary share;8579684084.00;Bin Li;;Building 19 No. 1355, Caobao Road, Minhang District Shanghai, SHA 200233 China;;;CNBC;https://www.cnbc.com/quotes/NIO
NIOBW;NioCorp Developments Ltd. Warrant;15156000.00;Mark Smith;;7000 S Yosemite St Ste 115 Centennial, CO 80112-2004 United States;;;CNBC;https://www.cnbc.com/quotes/NIOBW
NIPG;NIP Group Inc. American Depositary Shares;74841738.00;Yau Kwan Ho;;Rosenlundsgatan 31 Stockholm 118 63 Sweden;;;CNBC;https://www.cnbc.com/quotes/NIPG
NISN;NiSun International Enterprise Development Group Co. Ltd. Class A Common Shares;21808537.00;Xiaoyun Huang;;21F 55 Loushanguan Road, Changning District Shanghai, SHA 200336 China;;;CNBC;https://www.cnbc.com/quotes/NISN
NITO;N2OFF Inc. Common Stock;7463159.00;;;156 Fifth Avenue 10Th Floor Co Earthbound Llc New York, NY 10010-7751 United States;;;CNBC;https://www.cnbc.com/quotes/NITO
NIU;Niu Technologies American Depositary Shares;315754087.00;Yan Li Ph.D.;;No. 10 Wangjing Street Building A, 11/F, Chaoyang District Beijing, BEJ 102208 China;;;CNBC;https://www.cnbc.com/quotes/NIU
NIVF;NewGenIvf Group Limited Class A Ordinary Shares;1982136.00;Claudius Tsang;;Level 39, Marina Bay Financial Centre, T 018983 Singapore;;;CNBC;https://www.cnbc.com/quotes/NIVF
NIVFW;NewGenIvf Group Limited Warrants;11713.00;Claudius Tsang;;Level 39, Marina Bay Financial Centre, T 018983 Singapore;;;CNBC;https://www.cnbc.com/quotes/NIVFW
NIXX;Nixxy Inc. Common Stock;33730041.00;;;123 Farmington Avenue, Suite 252 Bristol, CT 06010 United States;;;CNBC;https://www.cnbc.com/quotes/NIXX
NIXXW;Nixxy Inc. Warrant;578777.00;;;123 Farmington Avenue, Suite 252 Bristol, CT 06010 United States;;;CNBC;https://www.cnbc.com/quotes/NIXXW
NJR;NewJersey Resources Corporation Common Stock;4590994697.00;;;1415 Wyckoff Rd, PO Box 1468 Belmar, NJ 07719 United States;;;CNBC;https://www.cnbc.com/quotes/NJR
NKE;Nike Inc. Common Stock;88588949030.00;;;One Bowerman Dr Beaverton, OR 97005-6453 United States;;;CNBC;https://www.cnbc.com/quotes/NKE
NKSH;National Bankshares Inc. Common Stock;168374797.00;;;101 Hubbard Street Blacksburg, VA 24060 United States;;;CNBC;https://www.cnbc.com/quotes/NKSH
NKTR;Nektar Therapeutics  Common Stock;121730357.00;;;455 Mission Bay Boulevard South San Francisco, CA 94158 United States;;;CNBC;https://www.cnbc.com/quotes/NKTR
NKTX;Nkarta Inc. Common Stock;124175720.00;;;1150 Veterans Boulevard South San Francisco, CA 94080 United States;;;CNBC;https://www.cnbc.com/quotes/NKTX
NKX;Nuveen California AMT-Free Quality Municipal Income Fund;0.00;;;None Boston, MA 00000 United States;;;CNBC;https://www.cnbc.com/quotes/NKX
NL;NL Industries Inc. Common Stock;378081461.00;;;5430 Lbj Freeway, Suite 1700 Dallas, TX 75240-2620 United States;;;CNBC;https://www.cnbc.com/quotes/NL
NLOP;Net Lease Office Properties Common Shares of Beneficial Interest;456273510.00;Jason Fox;;C/O W. P. Carey Inc. One Manhattan West, 395 9Th Ave. 58 Fl New York, NY 10001 United States;;;CNBC;https://www.cnbc.com/quotes/NLOP
NLSP;NLS Pharmaceutics Ltd. Ordinary Shares;6655636.00;;;The Circle 6 Zuerich 8058 Switzerland;;;CNBC;https://www.cnbc.com/quotes/NLSP
NLSPW;NLS Pharmaceutics Ltd. Warrant;50367.00;;;The Circle 6 Zuerich 8058 Switzerland;;;CNBC;https://www.cnbc.com/quotes/NLSPW
NLY;Annaly Capital Management Inc. Common Stock;11369623644.00;David Finkelstein;;1211 AVENUE OF THE AMERICAS New York, NY 10036 United States;;;CNBC;https://www.cnbc.com/quotes/NLY
NLY^F;Annaly Capital Management Inc 6.95% Series F;;David Finkelstein;;1211 AVENUE OF THE AMERICAS New York, NY 10036 United States;;;CNBC;https://www.cnbc.com/quotes/NLY
